,userName,score,at,content
2224,Pengguna Google,1,2026-06-09 13:48:16,kak jadi gini saya akan bayar perjalanan dengan menggunakan qr ya nahh di status pembayaran saya sudah berhasil tapi di aplikasi grab abang nya pembayaran masih belum selesai trus ketika saya mencoba bayar lagih dengan qr dari aplikasi abang nya qr nya tidak bisa jadi saya harus tf ke dana abang nya sendiri dan alhasil saya yang harus bayar 2 kali
2225,Pengguna Google,2,2026-06-09 13:46:59,ini kok apknya rada rada ya milih proses pembayaran qris udah di tf tapi si grab drivernya ngga bisa nyelesain orderan gimana sih ini apknya terpaksa ganti metode pembayaran tunai terus si grab driver saldonya kepotong kek mana lah ini apknya
2226,Pengguna Google,5,2026-06-09 13:40:53,sangat membantu sekali cepet dan nyaman
2227,Pengguna Google,5,2026-06-09 13:40:03,alhamdulillah dengan adanya aplikasi ini sangat membantu perjalanan saya yg gk punya kendaraan
2229,Pengguna Google,2,2026-06-09 11:47:45,saya ditagih lebih mahal hanya karena pakai voucher dan katanya macet salah saya macet dan saya sudah bayar lewat ovo namun dikatakan belum bayar saya tunjukkan bukti sudah bayar namun dia cek2 lama dan pergi dengan bilang oh yaudah tanpa bilang maaf sudah menuduh saya bayar tunai padahal saya bayar dengan ovo saya kecewa sekali dengan grab sekarang ini kenapa penumpang yang ditagih kenapa penumpang yang salah kalau macet fyi dia minta tambahan dgn uang tunai biar gak ke detect grab
2230,Pengguna Google,5,2026-06-09 11:46:35,driver baik dan ramah pelayanan memuaskan
2231,Pengguna Google,1,2026-06-09 10:56:24,knp gak bs update lg grab
2232,Pengguna Google,5,2026-06-09 09:02:32,mudah di pesan dan driver asyik
2233,Pengguna Google,1,2026-06-09 08:50:06,udah langganan unlimited saya tidak suka dengan sistem gn di kcic saya mau pemesanan kembali online sistem tidak bisa mencari jalur tanpa gage padahal saya tau jalan tanpa gage
2234,Pengguna Google,2,2026-06-09 08:34:33,aplikasi ga jelas mau belanja malah disuruh verifikasi terus gak bisa pesan apa apa
2235,Pengguna Google,1,2026-06-09 07:52:53,makin lama makin aneh driver udah deket di cancel padahal pake yang prioritas sampe telat trs benci gw
2236,Pengguna Google,5,2026-06-09 06:34:35,terima kasih uda anter anak ibu
2237,Pengguna Google,1,2026-06-09 06:22:18,sumpah kenapasih pesen bike hemat harga awal 13k tibatiba pas nyampe jadi bike standard mau gak mau bayar sesuai di apk abangnya padahal mesennya dari awal yang bike hemat sebelum judge aku bilang kamu salah kali kepencet kali gak ya aku udah 2x ngalamin begini pertama abangnya oke aja sesuai harga awal karena abangnya emang liat harganya 13k abangnya juga kaget kenapa tibatiba jadi 19k tapi baru banget tadi ngalamin abangnya beda tetep kekeuh bayar yang 19k benerin dong sistemnya
2238,Pengguna Google,3,2026-06-09 06:19:30,mohon ditertibkan driver yang nomor plat tertera di aplikasi sama dengan yg dtg menjemput demi keamanan dan kepercayaan pelanggan
2239,Pengguna Google,5,2026-06-09 04:57:20,mudah digunakan mudah dipahami alur semua isi plafon apl grabenya
2240,Pengguna Google,1,2026-06-09 04:15:11,lemot gajelas suka ngubah waktu pesenan semau sendiri
2241,Pengguna Google,1,2026-06-09 00:21:00,tdk bisa di buka aplikasi nya jelek sekali
2242,Pengguna Google,5,2026-06-08 21:35:17,layanan transportasi dan pesan antar yang praktis cepat dan mudah digunakan untuk kebutuhan sehari hari
2243,Pengguna Google,1,2026-06-08 21:24:28,yang benar aja estimasi pengantaran 1 jam sama dengan waktu resto tutup gimana maksudnya coba
2244,Pengguna Google,1,2026-06-08 20:59:03,jaringan gw lagi bagus ya selalu ngelag tiap pesan grabcar selalu jelek gak bisa loading lah gak bisa ngechek lah bener bener jelek ya bikin emosi aja
2245,Pengguna Google,1,2026-06-08 19:55:34,kalau udh kelamaan dapat driver waktu estimasinya bakal dimundurin terus sampek mati kelaparan nunggu kok hampir 2 jam gak jelas gabisa dibatalin pula apk gabisa ngasih solusi
2246,Pengguna Google,5,2026-06-08 19:49:27,terimakasih diver jln kalem g ngebut
2247,Pengguna Google,5,2026-06-08 19:07:19,sangat bagus saran menurut saya ui nya diperbagus misalkan salah satu contoh rangkuman pesanan makanan diperbagus dan ditaruh didalam sebuah kotak yang ujungnya tidak tajam tata letak dan ikon layanan diberanda diperbagus seperti makanan motor logonya diperbagus dan setiap layanan dipencet di atas pojok kiri selalu ada tulisan nama layanannya seperti kita masuk ke grab ride atau grab gifts ada tulisan yang gede tapi ga terlalu di atas kiri pojok contoh grabride terimakasih
2248,Pengguna Google,1,2026-06-08 18:30:45,maless banget kenapa jadi sering double yaa padahal pesanan sudah selesai tapi dapet lagi dan tidak ada notif nyaa mohon sangat untuk di perbaiki lagi karena ini udah ke 2 kali nya
2249,Pengguna Google,3,2026-06-08 18:15:37,sulit seting titik jemput nya aplikasinya pas udah di setting pas mau pesen ubah sendiri aneh
2250,Pengguna Google,1,2026-06-08 16:51:40,aplikasi sampah maps nya gak akurat lemot penyelesaian masalah nya lama
2251,Pengguna Google,5,2026-06-08 16:40:30,sngt membantu buat saya yg tdh bisa berkendara
2252,Pengguna Google,5,2026-06-08 15:25:43,grab is a convenient all in one platform that offers transportation food delivery and digital payment services the app is easy to navigate provides reliable services and helps users save time in their daily activities
2253,Pengguna Google,2,2026-06-08 14:11:12,kecewa banget sama apk grab pesan kurir di tungguin 3 jam karena kurir ambil 3 pesanan dan saya pesanan ke 4 udh tunggu lama malah suruh cansel sama drivernya dikarenakan motornya sudah penuh lain kali kalo kasih orderan ke driver cukup 1 2 orderan aja jangan 4 giliran pesen lagi harus tunggu lagi 3 jam sama dg sttus kurir sedang mengambil 3 pesanan ntr cansel lagi nunggu lama
2254,Pengguna Google,5,2026-06-08 14:09:40,ramah dan amanah terimakasih ya bang
2255,Pengguna Google,5,2026-06-08 13:30:37,apk yang berguna jadi gk usah keluar rumah kalo mau pesan
2256,Pengguna Google,5,2026-06-08 13:28:15,bagus nyaman sopan tidak ugal ugal an
2257,Pengguna Google,5,2026-06-08 13:22:54,coba deh kak tambahin aplikasi gopay soal nya saya pakai gopay biar lebih mudah
2258,Pengguna Google,5,2026-06-08 12:50:15,memudahkan dalam satu aplikasi sudah sangat lengkap driverr2nya pun ramah ramah mwmbantu di saat saat butuh
2259,Pengguna Google,5,2026-06-08 12:41:14,mantep 21k dapet pcx di apk sebelah 24k cuman beat
2260,Pengguna Google,1,2026-06-08 11:56:59,terlalu lama menunggu mendapatkan driver hingga 1jam lebih saat memesan makanan tapi tetap tidak bisa dibatalkan buang2 waktu aja
2261,Pengguna Google,1,2026-06-08 11:09:49,apk sampah pesen prioritas malah di lamain buat temen2 kalau ada kendala bkn dari resto dan driver nya ya tapi dari aplikasi nya pesen instant malah di bikin sameday korupsi bgt bayar harga instant pelayanan sameday pantes driver nya pada males ambil penipuan dasar
2262,Pengguna Google,2,2026-06-08 11:02:27,kenapa grab sekarang promonya sediki banget hampir gada padahal saya pakai grab unlimited
2263,Pengguna Google,5,2026-06-08 10:32:20,sangat ngebantu banget dalam pesen2 makanan
2264,Pengguna Google,5,2026-06-08 08:31:28,lumayan murah sangat cpt dan nyaman
2265,Pengguna Google,5,2026-06-08 08:27:14,baru pertama naik greb makasi ya siabang y baik
2266,Pengguna Google,1,2026-06-08 08:17:04,aplikasi gaje mau daftar akun baru krna blum punya udh selsai daftar malah di bekukan
2267,Pengguna Google,1,2026-06-08 06:08:53,harus 25 menit dulu baru bisa dpt grab entah seever atau gimana aplikasi lemot dibukanya
2268,Pengguna Google,5,2026-06-08 05:52:02,slalu sigap saat di butuhkan
2269,Pengguna Google,1,2026-06-08 05:18:32,harga grab makin tak masuk akal
2270,Pengguna Google,2,2026-06-08 04:02:21,minta diupdate tapi malah ga bisa kebuka buang buang kuota terpaksa instal ulang pasang baru lagi
2271,Pengguna Google,1,2026-06-08 01:16:14,kocak ini gw ada promo potongan harga 27k pas pencet digunakan malah muncul promo yg kamu pilih ngga bisa digunakan pdhl barusan sebelum isi saldo ovo bisa digunakan tapi pas udh disi gabisa kocak
2272,Pengguna Google,3,2026-06-08 00:06:57,mohon maaf untuk grab tolong banget ini mah klo jemput bisa gak sesuai estimasi jemput ini mah lam banget jemput nya
2273,Pengguna Google,5,2026-06-07 22:19:56,pengemudi baik sopan ramah danntahu jalan
2274,Pengguna Google,4,2026-06-07 21:42:55,kembalilan fitur tip ke yang dulu makin susah ngasih tip tolong dong kembalikan fitur untuk tip kesemula agar mempernudah memberi tip ke pada mitra anda
2275,Pengguna Google,1,2026-06-07 19:57:00,beli paket tulisan nya 110k 35 gb d grab pas udh di beli masa yg masuk cuma 25gb gimana ceritanya
2276,Pengguna Google,5,2026-06-07 18:35:43,mantap serta pesenanny dtng tepat waktu
2277,Pengguna Google,2,2026-06-07 17:20:48,udah lumayan tapi masa saya dua kali lokasinya gak sesuai jadi mesen dua kali kan
2278,Pengguna Google,1,2026-06-07 15:36:55,kenapa tidak bisa berfungsi aplikasi ini di hp saya say bulan pengguna baru
2279,Pengguna Google,1,2026-06-07 15:03:12,pesanan ber jam2 tidak dapat pengemudi hingga kelaparan ujung2nya pemesan pergi ke resto sendiri grab tidak mau intropeksi diri kadang hanya membela toko atau pemesan tidak bisa menjadi pihak netral padahal katanya statusnya mitra pengemudi
2280,Pengguna Google,1,2026-06-07 14:30:43,baru sedetik pesen tp gabisa dibatalin anjir gajelas udh mana lama pengantaran
2281,Pengguna Google,1,2026-06-07 14:11:52,aplikasi gak jelas tiba akun saya di tangguhkan padahal saya baru selesai pesan
2282,Pengguna Google,1,2026-06-07 13:47:25,grab anj ng pesen 1 dikirim 2 driver
2283,Pengguna Google,1,2026-06-07 13:30:28,perah banget salah satu mitra grab jadi posisi saya di kontrakan ojol di depan gerbang kontrakan di suruh masuk ga mau terus saya yang ke luar eh dia marah ini kontrakan ga bisa di masuk sebrang orang lah grab kurir juga ada yg masuk ko aman aja saya tanya yg punya kontrakan juga boleh parah banget mana ngmong ke gitu kenceng banget sampe tetangga sebelah pada keluar saya yg jadi malu sendiri
2284,Pengguna Google,5,2026-06-07 12:43:52,aplikasi yang cocok untuk untuk tggl tua
2285,Pengguna Google,5,2026-06-07 11:44:59,udah harga terjangkau tapi kenyamanan berkendara selama ini nyaman sekali kualitas jg oke suka banget semoga selalu amanah dan rezeki lancar
2286,Pengguna Google,3,2026-06-07 11:18:16,akhir akhir ini grab sering lag gabisa dibuka loading lama banget gatau kenapa padahal jaringan tuh udah bener bener stabil tapi masih aja si aplikasinya gamau kebuka and harganya beda banget sama di toko aslinya lebih mahal dua kali lipat dari harga aslinya tolong dong buat grab segera diperbaiki ya
2287,Pengguna Google,1,2026-06-07 10:15:12,tolong di perhatikan lagi driver mya driver atas nama sumarlan menambahkan biaya parkir tanpa konfirmasi dan menambahkan biaya tol yg seharusnya cuman 8500 tp di tambahkan jd 85 saya komplen ke grab tidak ada solusi sama sekali
2288,Pengguna Google,1,2026-06-07 09:16:19,udh langganan grab unlimited sama aja kya gak langganan diskon minim bgt gak worth it
2289,Pengguna Google,1,2026-06-07 09:13:17,lagi main pun ada iklan tiba tiba ke plaistor
2290,Pengguna Google,5,2026-06-07 05:36:30,terima kasih telah mengantar makanan tepat waktu
2291,Pengguna Google,1,2026-06-06 23:01:51,jelek karna banyak drive yg ngeselin udah nunggu lama tiba tiba di batalkan gtu aja
2292,Pengguna Google,5,2026-06-06 20:40:58,mantap sambil tiduran makanan datang sendiri engk usah repot kalo pas lg mager
2293,Pengguna Google,1,2026-06-06 20:27:55,lama ga guna nunggu 5jam padahal cmn 1kilo
2294,Pengguna Google,5,2026-06-06 19:34:17,naik grab paket hemat lebih menyenangkan aman nyaman dan pastinya puas
2295,Pengguna Google,3,2026-06-06 18:57:26,susah cari driver dan lama sekali untuk pick up paket
2296,Pengguna Google,2,2026-06-06 18:11:00,grab sekarang aneh ya drivernya nerima orderan grab food lebih dari 1 jadinya kalo pesen makanan tuh lama pas udah di terima makanan sudah dingin pas di tanya drivernya kenapa lama banget jawabnya karena anter pesenan ke tempat lain dulu makin kesini makin gajelas
2297,Pengguna Google,1,2026-06-06 16:20:57,iklan tero buka aplikasi iklan mau pesen harus nungguin iklan dulu semuanya diiklanin lucu banget loh iklan grab diaplikasi grab
2298,Pengguna Google,4,2026-06-06 15:47:20,sudah bagus tapi untuk pembayaran tambahin dana dong biar pengguna dana juga enak klo abis cash bisa pakai dana memang ada qris tpi untuk dana yang belum prem bagaimana soalnya ade saya pakai grab bayar pake dana yang blm prem gabisa dia sampe minjem cash ke tetangga
2299,Pengguna Google,3,2026-06-06 14:48:46,untuk lokasi tidak akurat waktu tunggu lama untuk menyimpan lokasi baru sulit antara map nama lokasi berbeda bila kita di cancel driver di jalan riwayat pesanan juga langsung hilang jadi susah tracking nya
2300,Pengguna Google,5,2026-06-06 14:36:41,hidup terasa lebih mudah dengan grab
2301,Pengguna Google,1,2026-06-06 14:08:24,suda verifikasi malah gabisa pesan aneh
2302,Pengguna Google,5,2026-06-06 13:48:29,pengemudi grab ramah dan oke dari segi pelayanan memuaskan mantaap
2303,Pengguna Google,4,2026-06-06 13:38:23,metode pembayaran ini tidak d dukung upgrade mulu sering punya wallet sendiri napa d apknya
2304,Pengguna Google,1,2026-06-06 12:41:30,kasian mitra anda di exploitasi dgn tarif yg semakin hancur an udah gak sehat bersaingnya parah
2305,Pengguna Google,2,2026-06-06 12:34:23,masa aku mau batalin pesanan karna warungnya ngga buka ngga bisa di batalin pesanannya kacau aplikasinya
2306,Pengguna Google,1,2026-06-06 12:20:25,harusnya gaush pake bintang sih orng buru malah disuruh verifikasi wajah udah gitu sekarang kalo pake cash ga bisa kan aneh gojek sama apk yang lain aja bisa pesen makan bayar cash
2307,Pengguna Google,1,2026-06-06 12:10:26,parah nih grab akun saya dibekukan lebih dari 3x dan sampai skrg masih dibekukan tanpa alasan yang jelas cocoklah diberikan bintang 1 semoga cepat sadar deh
2308,Pengguna Google,5,2026-06-06 11:47:18,aplikasi yang sangat membantu dalam perjalanan menuju perekonomian indonesia
2309,Pengguna Google,4,2026-06-06 11:18:25,terbaik membantu segala nya tapi minusnya kenapa dapatnya yg jauh ya jadi harus lama nunggu kenapa g kaya aplikasi sebelah yg kita tentuin mau pengemudi yg mana kalo sebelah bisa bayar non cash mending sebelah karna g lama nunggu
2311,Pengguna Google,5,2026-06-06 07:08:02,sya lebih suka naik grab ga ribet klo cari alamat tujuan
2312,Pengguna Google,2,2026-06-06 05:14:05,sudah bagus cuman pas mau buka aplikasi sangat lama dan ngebug mulu
2313,Pengguna Google,2,2026-06-06 02:22:30,ga bisa daftar padahal baru pertama kali daftar pler
2314,Pengguna Google,1,2026-06-05 22:52:02,sering bgt lemot padahal dah pke data wifi
2315,Pengguna Google,1,2026-06-05 22:43:40,padahal masih jam 20 00 order makanan tp gada driver yg anter sibuklah alasan aja segitu banyak driver dikota ini 1 pun gada yg ambil orderannya
2316,Pengguna Google,1,2026-06-05 22:40:45,jaringan bagus lemot banget apk grb
2317,Pengguna Google,1,2026-06-05 20:07:36,kenapa aplikasi grab tidak bisa dibuka
2318,Pengguna Google,1,2026-06-05 20:01:15,mau pesan jam 19 59 belum jam 20 00 pakai acara ditolak harga udah berubag
2319,Pengguna Google,1,2026-06-05 19:53:05,saya isi gopay tp ga masuk masuk komplain k cs via chat tp tanggapannya begitu doank pembeli ga bisa ngchat sama skali
2320,Pengguna Google,1,2026-06-05 19:16:13,tolong lokasi nya ga akurat lagi padahal dulu akurat semenjak update banyak ga sesuai titik jadi harus jalan kaki lagi saya tolong di perbaiki
2321,Pengguna Google,5,2026-06-05 18:42:14,waktu prioritas tidak sesuai dengan yang ditawarkan
2322,Pengguna Google,1,2026-06-05 17:20:03,padahal udah nunggu makanannya tpi ternyata dari pihak resto ga buka padahal udah nunggu dri lama tpi gaada tu kabar apa2 eh tiba2 di batalin aja sama driver
2323,Pengguna Google,1,2026-06-05 15:45:18,loadingnya terlalu lama bagus tapi makin kesini loading terlalu lama kalo masalah jaringan ngk mungkin soalnya aplikasi g k lancar lancar aja
2324,Pengguna Google,5,2026-06-05 13:39:10,pelayanan driver ojol nya dan sikap nya memuaskan dari mulai penjemputan sampai ke alamat nya smg sukses fan lancar trus aamiin
2325,Pengguna Google,3,2026-06-05 13:29:54,klo lagi iklan di platform lain suka tiba tiba masuk apk sendiri padahal gak pencet apa apa
2326,Pengguna Google,1,2026-06-05 13:07:14,capek banget nunggu pengemudi mana nggak bisa dibatalin lagi menyusahkan
